dataset,variant,seed,coherence,coverage,strength,n_sig
mouse_hspc,NMF,0,0.2331818926807369,0.30196078431372547,3.4561840618067428,6
mouse_hspc,NMF,1,0.2331818926807369,0.30196078431372547,3.4561840618067428,6
mouse_hspc,NMF,2,0.2331818926807369,0.30196078431372547,3.4561840618067428,6
mouse_hspc,NMF,3,0.2331818926807369,0.30196078431372547,3.4561840618067428,6
mouse_hspc,NMF,4,0.2331818926807369,0.30196078431372547,3.4561840618067428,6
mouse_hspc,NMF,5,0.2331818926807369,0.30196078431372547,3.4561840618067428,6
mouse_hspc,NMF,6,0.2331818926807369,0.30196078431372547,3.4561840618067428,6
mouse_hspc,NMF,7,0.2331818926807369,0.30196078431372547,3.4561840618067428,6
mouse_hspc,NMF,8,0.2331818926807369,0.30196078431372547,3.4561840618067428,6
mouse_hspc,NMF,9,0.2331818926807369,0.30196078431372547,3.4561840618067428,6
mouse_hspc,cNMF,0,0.37555902445487893,0.5913690476190476,2.01170233897715,47
mouse_hspc,cNMF,1,0.37444516802572236,0.5278273809523809,2.50105152236498,35
mouse_hspc,cNMF,2,0.37370529068949165,0.5444940476190476,2.5034838129841095,36
mouse_hspc,cNMF,3,0.37425346336136683,0.5444940476190476,2.5034838129841095,36
mouse_hspc,cNMF,4,0.37370529068949165,0.5444940476190476,2.5034838129841095,36
mouse_hspc,cNMF,5,0.37370529068949165,0.5444940476190476,2.5034838129841095,36
mouse_hspc,cNMF,6,0.37348168634737877,0.5278273809523809,2.50105152236498,35
mouse_hspc,cNMF,7,0.37555902445487893,0.5913690476190476,2.01170233897715,47
mouse_hspc,cNMF,8,0.37425346336136683,0.5444940476190476,2.5034838129841095,36
mouse_hspc,cNMF,9,0.37468272222171645,0.5913690476190476,2.01170233897715,47
mouse_hspc,scHPF,0,0.19487843271359898,0.5785256410256411,1.7090109529421667,194
mouse_hspc,scHPF,1,0.1893601974048396,0.5785256410256411,1.7437000252377262,141
mouse_hspc,scHPF,2,0.19906681693252484,0.6014328808446455,1.7588336657397576,166
mouse_hspc,scHPF,3,0.18715923534955356,0.7330882352941177,1.4803348190671426,340
mouse_hspc,scHPF,4,0.1870068585689419,0.4791666666666667,1.7671677674488921,75
mouse_hspc,scHPF,5,0.20545709477198928,0.5971638655462185,1.7680226595333115,100
mouse_hspc,scHPF,6,0.1940340110893887,0.6527149321266968,1.7553323959256675,167
mouse_hspc,scHPF,7,0.18821082360779912,0.6111111111111112,1.8406919257464818,73
mouse_hspc,scHPF,8,0.19467504099103708,0.37254901960784315,2.1743967593067457,30
mouse_hspc,scHPF,9,0.19378903378538898,0.48148148148148145,1.9047858231356383,35
mouse_hspc,ProdLDA,0,0.2850881061843905,0.9428571428571428,1.5423955564049274,314
mouse_hspc,ProdLDA,1,0.26931963096309797,0.8125,1.6151086785561908,278
mouse_hspc,ProdLDA,2,0.22214102756733795,0.886904761904762,1.7701699555067032,302
mouse_hspc,ProdLDA,3,0.24588139732239034,0.9380952380952381,1.5147045116486397,314
mouse_hspc,ProdLDA,4,0.23721312508288012,0.9380952380952381,1.5250381010694993,217
mouse_hspc,ProdLDA,5,0.21681165131411592,0.9131944444444444,1.6692951674704284,239
mouse_hspc,ProdLDA,6,0.31991156573835355,0.8984126984126984,1.5300640437499795,518
mouse_hspc,ProdLDA,7,0.21191385494439893,0.9214285714285714,1.5693699427697567,312
mouse_hspc,ProdLDA,8,0.2578439343382902,0.8095238095238095,1.5534812243523486,320
mouse_hspc,ProdLDA,9,0.2208198518423501,0.96875,1.54443789353099,328
