gene,DM_1,DM_2,DM_3,DM_4,DM_5,selected,Pseudoorder-1,Pseudoorder-2,Pseudoorder-3
HBA1,-0.005636236503804412,-0.08590011019666216,-0.0017600699140353866,0.007844074535541765,0.04152992036892711,Trajectory-1,24.0,0.0,0.0
HBA2,-0.0055657633506229235,-0.08487318199005808,-0.0016213165675615366,0.008056324832941773,0.044401636836907586,Trajectory-1,27.0,0.0,0.0
HBB,-0.0028140917415371406,-0.032073421968995125,-0.001643292689761378,-0.0015125661340120748,-0.01593881301448037,Trajectory-1,12.0,0.0,0.0
HBD,-0.004512225351650135,-0.06327104582819275,-0.0012937650520854246,0.0013563930662166658,-0.0033164264730717917,Trajectory-1,19.0,0.0,0.0
HEMGN,-0.0011062874635593216,0.0011225761696710417,-0.006948998561473789,-0.004018616474750664,0.00711685969089316,Other,0.0,0.0,0.0
HEY2,-0.00029966178247282867,0.0005862457333118097,0.00603807609950546,-0.001754030965776237,0.0009454524351936461,Trajectory-3,0.0,0.0,72.0
HHIP,-0.00030000031594053255,0.000498992754675404,0.005809153483874996,-0.0014080214294087889,0.00033458155441278123,Trajectory-3,0.0,0.0,80.0
HIST1H1C,-0.0009185841870132182,7.494395292746029e-05,-0.004795409347904752,0.00015792339863914836,-0.005459937081984634,Other,0.0,0.0,0.0
HIST1H2AC,-0.0007987134883902958,0.0006717854324897426,-0.002903016851011847,-0.00033493166255958875,-0.0010446202625657046,Trajectory-3,0.0,0.0,217.0
HIST1H2AE,-0.0009180586542886618,0.0006307564995977676,-0.004961467985101151,-0.00033034088350467343,-0.0018674168568241054,Other,0.0,0.0,0.0
HIST1H2BC,-0.0009472796765754946,0.0004939426817204253,-0.004957977285350526,-0.00043112758832612177,-0.002567184567762093,Other,0.0,0.0,0.0
HIST1H2BD,-0.0008293005682960462,0.00018846826181924878,-0.0032885618334371584,0.00010185063204988213,-0.004157451210101216,Trajectory-3,0.0,0.0,236.0
HIST1H2BF,-0.0008803088719727748,0.0003597887825205663,-0.004175727395359732,-9.956382771124783e-05,-0.003328903228884717,Other,0.0,0.0,0.0
HIST1H2BG,-0.0009400837566989863,0.0005747481938287747,-0.005241657660138781,-0.00027670476711650575,-0.0024550267752319155,Other,0.0,0.0,0.0
HIST1H2BJ,-0.000753164447794261,0.00011655258522520618,-0.0018549278970491152,-0.00017000537368105153,-0.00365228116507212,Trajectory-3,0.0,0.0,200.0
HIST2H2BE,-0.000992080775641588,0.000804131110824568,-0.005516856502857983,-0.001641496137974848,0.0010927317387792914,Other,0.0,0.0,0.0
HIST3H2A,-0.0010481892118111944,0.0006718433561131399,-0.006051308080179556,-0.001865378889709096,0.00043122532301940813,Other,0.0,0.0,0.0
HLA-DMB,0.0001428100922711784,0.0010675780341960926,-0.0014084620456594201,0.005178379298808332,-0.0007325109582953684,Trajectory-3,0.0,0.0,278.0
HLA-DQA1,-0.0005624423165585205,0.0010266090608019164,-0.0036883223667851335,0.0015706376479190376,-0.00015540731283261277,Trajectory-3,0.0,0.0,295.0
HLF,-0.0011051307126679125,0.00112358612090862,-0.006699350057523026,-0.0042122635552149235,0.007557756685844894,Other,0.0,0.0,0.0
HMHB1,-0.00022960526516211982,0.0004262061852109306,0.007495832862800533,-0.001962046450922592,0.0006093809060894524,Trajectory-3,0.0,0.0,51.0
HMOX1,-0.0006278635227316263,0.0007341196184530775,0.0013244469909244611,-0.001353013068676726,0.0011439158029187917,Trajectory-3,0.0,0.0,127.0
HOPX,-0.0010128532526920092,0.0011633104860105164,-0.006183607256091103,-0.0026852136747753763,0.005416663724111143,Other,0.0,0.0,0.0
HOXA3,-0.0010752873978984463,0.0011589669697185602,-0.0066869583392267186,-0.0036683524504357375,0.0068824238396203285,Other,0.0,0.0,0.0
HPCAL4,-0.000625554840972719,0.0010368837369939868,-0.0030220635057607616,-0.001202523485598147,0.003165230531930694,Trajectory-3,0.0,0.0,179.0
HRK,-0.0003391974862402747,0.00044740847949022427,0.006783257441926576,-0.001935995569144249,0.0006760965123486854,Trajectory-3,0.0,0.0,57.0
ID2,-0.0001270059876543397,0.0009779270019662164,-0.002459888660733758,0.003984047070879962,-0.001587137508889426,Trajectory-3,0.0,0.0,301.0
ID3,-0.0002403112231929407,0.0003979636316450357,0.008027434450182261,-0.0023497787112665134,0.0007323234429719955,Trajectory-3,0.0,0.0,36.0
IER3,-0.0008468459803698378,-9.306257786201693e-05,-0.0032863058979688362,0.00014344309750086878,-0.005215345020426443,Trajectory-3,0.0,0.0,245.0
IFI44L,-0.00099130237449129,0.001107696975351312,-0.005670052746164532,-0.0025955505395872987,0.004919022367101094,Other,0.0,0.0,0.0
IFIT2,-0.0006497921774246483,0.00020940505880722853,-0.0018416312416884239,0.00020594093946088495,-0.0036110887371208263,Trajectory-3,0.0,0.0,205.0
IGHD,-0.0006413357008475142,0.0009990826217470537,-0.003083054494730006,0.000610144260343953,0.0005120871917982771,Trajectory-3,0.0,0.0,237.0
IGHM,-0.0006810717225414697,0.0010619938445880492,-0.0037915244598736423,0.00029500123741883283,0.0012423881521399667,Trajectory-3,0.0,0.0,250.0
IGHV1-69-2,-0.0002873552488621393,0.0005449363040937971,0.006299920142032826,-0.0016271274610165014,0.0007549443068947928,Trajectory-3,0.0,0.0,71.0
IGKC,0.03591226744938641,-0.001486002798667332,0.001207396336622745,0.009538652459836806,-0.0010699985627759924,Trajectory-2,0.0,21.0,0.0
IGLC2,0.0875615823593926,-0.0057917838239211926,-0.005660258772898157,-0.010480330261616603,0.0007012406095476737,Trajectory-2,0.0,27.0,0.0
IGLC3,0.06918399564579392,-0.004229140044870549,-0.0028723273301303255,-0.0017329341009693056,-0.00013524133598221414,Trajectory-2,0.0,26.0,0.0
IGLV1-51,-0.0004536046554055397,-1.7833864558681658e-05,0.004522692129057774,-0.0016295982667981633,-0.001319413004545209,Trajectory-3,0.0,0.0,85.0
IL15,-0.0008434555913134443,0.0009565513576387843,-0.0036212423677709853,-0.0012054074977255844,0.002059414646277686,Other,0.0,0.0,0.0
IL4I1,-0.0003936260355451694,0.0008455164802291089,0.0015264003054126407,0.0003942923920271723,0.0006293264494143971,Trajectory-3,0.0,0.0,145.0
IL7R,-0.0002930077920216147,0.0006373313284593163,0.004921230269149732,-0.0010010176639486522,0.0007639408786826702,Trajectory-3,0.0,0.0,90.0
IL9R,-0.0010504219899631674,-0.0004065838812095675,-0.004101322435502747,-0.0026224980232656776,-0.0002353701548409934,Other,0.0,0.0,0.0
IMPG2,-0.00039287169753280483,0.0003970607538796489,0.005538511113381191,-0.001879740834739633,0.00030630412511814574,Trajectory-3,0.0,0.0,76.0
IRF1,-0.000786942894990089,0.0008787489868626826,-0.004525055341972692,0.0007262962693216554,-0.0010866318787888178,Trajectory-3,0.0,0.0,303.0
IRF4,0.006624625780776769,0.0005515066001487463,0.004585568914646813,0.007370138071934617,-0.0005295817279489431,Trajectory-2,0.0,11.0,0.0
IRF7,0.013175639819707178,0.00023388547815106635,0.0016243735407613907,0.010644212321874286,-0.001346873619412534,Trajectory-2,0.0,16.0,0.0
IRF8,0.005210753309373984,0.0009068215739626309,0.0024963215385995865,0.01334689443879787,-4.904150643077788e-05,Trajectory-2,0.0,3.0,0.0
IRX1,-0.001135196197226341,-0.006596134549217974,0.002098639110014442,-0.0024103861854141446,-0.00747215048515027,Trajectory-1,4.0,0.0,0.0
ITGA2B,-0.0014125590964610526,-0.008666730431851542,-0.0002370399690288561,-0.0025678483186927846,-0.009266866943002383,Trajectory-1,5.0,0.0,0.0
ITIH4,-0.0006273974197282094,0.0009384722683127447,-0.002638426841148735,0.001191541814328864,-0.0003612034538591355,Trajectory-3,0.0,0.0,238.0
JAML,0.0003733685091132435,0.0011245234549288436,-0.0021366335556746363,0.004183931078462443,0.00022109582174299937,Trajectory-3,0.0,0.0,279.0
JCHAIN,0.014263035808710453,0.00015595501343567712,0.00291061816706725,0.01096503262933857,-0.0010942191439677045,Trajectory-2,0.0,15.0,0.0
JUP,-0.0008551798994059911,0.0009556615076977617,-0.004626373857581574,-0.00045359924559082085,0.0008565513876066727,Other,0.0,0.0,0.0
KAZALD1,-0.0007566847283053035,-0.0022519616741590517,0.004509843412301295,-0.0026574659852844785,-0.004422750188622267,Other,0.0,0.0,0.0
KB-208E9.1,-0.00041234319764946675,0.0006371146220768781,0.0006750468829657673,0.0008291803693353039,-0.0013534170001506384,Trajectory-3,0.0,0.0,171.0
KCNQ3,0.002423270618426519,0.0007758038607742782,0.0039519565393182285,0.0038806372970637154,0.00041032741448299685,Trajectory-2,0.0,10.0,0.0
KIAA0087,-0.0010172795800536649,0.0011492174827490312,-0.00598950060288494,-0.0031114326413840543,0.005987933159577277,Other,0.0,0.0,0.0
KIAA1671,-0.0007941537836065376,-0.002128376978611123,0.0034348004330221303,-0.0023990006679361865,-0.004566057943437933,Other,0.0,0.0,0.0
KIT,-0.0009712486196774872,-1.5006837427137202e-05,-0.005008786940417764,7.333212653971845e-05,-0.005569506787276142,Trajectory-3,0.0,0.0,313.0
KLF1,-0.00215568692574158,-0.020617667384259384,-0.0008889661149484277,-0.002488605220977198,-0.014097451688260506,Trajectory-1,8.0,0.0,0.0
KLF10,-0.0007848909801335092,0.0008369992930761887,-0.004411016099728647,0.0009335761558125725,-0.0015832461436422283,Trajectory-3,0.0,0.0,305.0
KLRB1,-0.0005783603984970323,0.0008368345004203731,-0.0003468726572329212,-0.0002532590162524585,0.0007142415460811958,Trajectory-3,0.0,0.0,166.0
KREMEN1,-0.0005924600826241936,0.00036392860747645745,0.0029732646611129255,-0.001852013791263755,0.00022201508348439496,Trajectory-3,0.0,0.0,98.0
LCK,-0.0003228318881178172,0.0008815034465705565,0.0004375496662564532,0.000908599239989582,0.00017896066205835978,Trajectory-3,0.0,0.0,174.0
LCN6,-0.0002975656612827133,0.0003490408652462523,0.007973265660405545,-0.0024265576347465,0.0006639179119558648,Trajectory-3,0.0,0.0,35.0
LEF1,-0.0008834208286751154,-0.0029012794654814035,0.002498411754213388,-0.002301190176160238,-0.005839750851969855,Other,0.0,0.0,0.0
LGMN,0.0187093250731939,-0.00012926580355851174,0.002732310647145748,0.012525387503425831,-0.0012733983004147894,Trajectory-2,0.0,17.0,0.0
LILRA4,0.08811419600968821,-0.005850439723234029,-0.005838301808180616,-0.01141551867027094,0.0008007437702436685,Trajectory-2,0.0,31.0,0.0
LILRB2,-3.039546609630835e-05,0.0009901235383245348,-0.0007530900716025363,0.002208816831900174,7.482090738367955e-05,Trajectory-3,0.0,0.0,208.0
LILRB4,0.03789024035148827,-0.0016764973973394204,0.0008618689330250267,0.007708911198233716,-0.00043690845005345675,Trajectory-2,0.0,22.0,0.0
LIMCH1,-0.0011045420748020222,0.0011335760576367641,-0.006654132559470052,-0.004301546066046725,0.007763499234293741,Other,0.0,0.0,0.0
LINC00114,-0.00031894774884416054,0.00027991474765164294,0.00822068198376731,-0.002682491807961825,0.0006165437154315958,Trajectory-3,0.0,0.0,18.0
LINC00305,-0.0003035018688834014,0.00038709951934219573,0.008070785587888365,-0.002560772549667976,0.0008340820381640051,Trajectory-3,0.0,0.0,29.0
LINC00421,-0.00044717524329422603,0.0006385852583784226,0.004401140678124915,-0.0012213816187242176,0.0007469814601945942,Trajectory-3,0.0,0.0,92.0
LINC00426,-0.000403552654870821,0.0006306272098709417,0.003815585729974396,-0.0008494490100373947,0.0003923446839624302,Trajectory-3,0.0,0.0,104.0
LINC00544,-0.0001719155792117137,0.0005242033731008965,0.0072091520511930905,-0.001209722165665742,0.0006631837776839792,Trajectory-3,0.0,0.0,60.0
LINC00865,0.0005979514901659903,0.0008894653567597124,0.00234511996439982,0.003257990682828278,-0.00011431154804723608,Trajectory-3,0.0,0.0,161.0
LINC00937,-0.0009223991328983529,0.0010985289026587551,-0.004763767415754689,-0.002029116660847909,0.004170091307159724,Other,0.0,0.0,0.0
LINC01013,-0.0003057379877411481,0.00034734344190502354,0.008236031657755988,-0.0026225395997845715,0.0007759844020190699,Trajectory-3,0.0,0.0,19.0
LINC01215,-0.0004515973394725639,0.0006067640277639752,0.0010242070752597505,0.0004458693316428252,-0.0012043165136525998,Trajectory-3,0.0,0.0,158.0
LINC01374,7.576289213365555e-05,0.0007351137214488283,0.004301710859670153,0.0009295133749559768,0.00012976278853548063,Trajectory-3,0.0,0.0,117.0
LITAF,-0.0006295431771380336,0.0010195368576391595,-0.003617254824637614,0.0016037615986366428,-0.0001998590859334925,Trajectory-3,0.0,0.0,294.0
LL22NC03-2H8.5,-0.0008853146386747083,0.00031348841556525,-0.004452265597023629,0.00020310027409993722,-0.0041889504744151524,Other,0.0,0.0,0.0
LMBR1L,-0.0008323564349983299,0.00011467053396232107,-0.0038407072634706403,5.3471596417221325e-05,-0.004415088203735277,Other,0.0,0.0,0.0
LMOD3,-0.0007248670207755825,0.0009267300284429711,-0.0035569842375697395,5.196457563114416e-05,0.00020111796624077108,Other,0.0,0.0,0.0
LONRF1,-0.0007149851345526844,0.0004504761902731644,-0.003941713014636115,0.0019806356565024576,-0.004575189263400389,Trajectory-3,0.0,0.0,316.0
LRIG1,-0.0006805821330181764,-6.987138577339463e-05,0.0005194717424325632,-0.0006170016298354819,-0.0034369044747831813,Trajectory-3,0.0,0.0,152.0
LRRC75A,-0.0009251526950358766,0.0002736137493577078,-0.005125297968087219,0.0004340792992465839,-0.004882586769141412,Trajectory-3,0.0,0.0,323.0
LTB,-0.00042163410296398374,0.0007975556668009671,0.0008342186618651306,0.00041344704371636934,-6.362580415073081e-05,Trajectory-3,0.0,0.0,160.0
LTBP1,-0.0010649420217754687,-0.003313890506109807,-0.0008277411771484798,-0.0018772823883069683,-0.006537243412154259,Other,0.0,0.0,0.0
LTBP2,-0.0028941625802795233,-0.03428811757978873,9.08215899883018e-05,-0.001980378981495529,-0.014513208104866292,Trajectory-1,15.0,0.0,0.0
LY6H,-0.0003348167459054484,0.0005230458726552447,0.005475374478502297,-0.0013436952748760807,0.00041327428059164805,Trajectory-3,0.0,0.0,81.0
LY86,0.0016928140922841345,0.0010717071375847323,0.003069417939117179,0.013649841325501042,0.0016549123482173147,Trajectory-3,0.0,0.0,198.0
LYZ,0.0004503612750267265,0.001166948183764272,0.001477901926388095,0.018274413765440933,0.0025447783095252034,Trajectory-3,0.0,0.0,288.0
MACROD2,-0.0004771241282877983,0.00046807953720807234,0.0033097791398231614,-0.0009364216837912954,-0.00045129552384088765,Trajectory-3,0.0,0.0,109.0
MAPT,-0.0003819538534541134,0.0007567166954416556,-0.0027408341017385054,-0.00019200766900387731,0.0006880591846630123,Trajectory-3,0.0,0.0,190.0
MAS1,-0.0004189445256706138,0.0008232470533033159,0.0013427893387788264,0.0005733190463336271,0.00043011945233078624,Trajectory-3,0.0,0.0,150.0
MB,4.302702632941288e-05,0.00094742349084874,0.0010605578371387257,0.0015801315861133816,0.0008573649941921698,Trajectory-3,0.0,0.0,159.0
MCF2L,-0.0005639609743724047,0.0007153659278615463,0.002131476591269059,-0.0014191881445325938,0.0011482299956737728,Trajectory-3,0.0,0.0,116.0
MCMDC2,-0.0008956706041090258,0.0004966728820523608,-0.0035905382788265537,-0.0007349263331202034,-0.001629376567782628,Other,0.0,0.0,0.0
MDK,-0.0010071240565143603,0.0011197761888336573,-0.00612908287615366,-0.002478945428748738,0.004738967898101673,Other,0.0,0.0,0.0
ME1,-0.0005473886309398394,0.0006307499032202587,0.003006324968542894,-0.0014781661914625756,0.0009843432777946776,Trajectory-3,0.0,0.0,103.0
MECOM,-0.0010998057400251843,0.0008786613300222593,-0.006509215422499549,-0.0033278419159051506,0.004283823112090913,Other,0.0,0.0,0.0
MEF2C,-0.0007807496412949052,0.0006208502829303578,-0.004207818251855853,0.000723117983052716,-0.0029159038719905428,Trajectory-3,0.0,0.0,296.0
MEG9,-0.000290161794685232,0.00030867078606354096,0.00854623055329346,-0.002789605968720782,0.0008505266697371416,Trajectory-3,0.0,0.0,1.0
MEIS1,-0.001031920138814909,0.0009357128443877175,-0.006158106471253193,-0.0022069752945951928,0.002735342015047761,Other,0.0,0.0,0.0
MIER3,-0.0006940218627869589,0.00027760016511344714,-0.0031042107094430864,0.001395768157422287,-0.004834520166441134,Trajectory-3,0.0,0.0,275.0
MILR1,-1.3407839875140576e-05,0.0009334775988285424,0.0004969447250301281,0.003016079055255967,-0.00042395546595957074,Trajectory-3,0.0,0.0,197.0
MIR194-2HG,-0.0008624808679318189,0.000646302229785223,-0.002877549326465164,-0.0015948142708483092,0.0007674040999080412,Other,0.0,0.0,0.0
MIR24-2,-0.0008903749767516137,0.0009410988173496257,-0.005422522179215529,-0.0002465525005965285,0.00027480595328916075,Other,0.0,0.0,0.0
MIR378D2,-0.0005523280343708509,0.0006606419884527899,0.0027579956514590448,-0.0008906359483433929,0.0007082089779352329,Trajectory-3,0.0,0.0,112.0
MLLT3,-0.0010907898010388936,2.0835859894775122e-05,-0.005586769481978338,-0.0020559723520156194,-0.0019523610275225078,Other,0.0,0.0,0.0
MME,-0.00028521588296543667,0.0003780260499321407,0.008116572927765629,-0.002490494782911776,0.000778340012681625,Trajectory-3,0.0,0.0,30.0
MMP11,-0.0007391661718629441,0.0007883114868786458,-0.002414604012219138,-0.000183102785672808,-0.00037911160183904644,Trajectory-3,0.0,0.0,203.0
MNDA,0.0011414293154454163,0.0012362717142434592,0.004750751957118045,0.025768790351132134,0.005537734370807867,Trajectory-3,0.0,0.0,227.0
MPPED2,-0.0007708520346758751,0.0009347888319090688,-0.002726038501630467,-0.0008060939250229411,0.0014565905791611114,Trajectory-3,0.0,0.0,196.0
MS4A2,-0.0006971501937174242,0.0007049397283369751,-0.0011998164639014015,-0.0003317794416448815,-0.00020098956218300154,Trajectory-3,0.0,0.0,180.0
MS4A3,0.0007222287689239972,0.001440685976601461,0.004836824440318438,0.03875065404590927,0.008813278334446376,Trajectory-3,0.0,0.0,322.0
MT1G,-0.0017603415234972585,-0.015388804883154495,-0.0008889928913891247,-0.0014739899946140452,-0.011890468579303703,Trajectory-1,7.0,0.0,0.0
MT1X,-0.0008339396416015925,-0.0008974628736547012,-0.0027998812837768485,0.00045756529771255757,-0.007392869227941156,Trajectory-3,0.0,0.0,243.0
MX1,-0.0009304762126779094,0.0011215595700597917,-0.005564980091788076,-0.001738590762263233,0.003865607018635807,Other,0.0,0.0,0.0
MYCT1,-0.0011052709453438744,0.0008112267677884139,-0.006333685306902726,-0.003445803522154673,0.00407909414717067,Other,0.0,0.0,0.0
MYLK,2.3409536126112542e-05,0.0008083064612683794,0.002440664073901045,0.0013594733629432956,-0.00011539725054928497,Trajectory-3,0.0,0.0,148.0
MYO10,-0.000986883490765862,0.0009047673860772513,-0.005208038538766242,-0.002133903729679429,0.002693057373209812,Other,0.0,0.0,0.0
MZB1,-0.0005031320098503136,0.0010317918303837234,-0.00293593856506793,0.0017005379437308264,-4.929436994987142e-05,Trajectory-3,0.0,0.0,264.0
NAGS,0.0029819195654791765,0.0008513092494079102,-0.0007017274230092374,0.0035735662483132864,0.0007843189531017971,Trajectory-2,0.0,14.0,0.0
NAP1L6,-0.0009010457937684437,0.0010649384149118255,-0.004482562072554136,-0.001467422535411807,0.0031529537232362578,Trajectory-3,0.0,0.0,211.0
NAV1,-0.0007314538024198005,0.0009818820981813926,-0.0034531269083092086,0.0003746127826133327,0.00045382926518754466,Trajectory-3,0.0,0.0,242.0
NAV2,-0.0011217113109983996,-0.004761944185003843,0.00010932651198210334,-0.0020011632158056887,-0.0073147102560935,Trajectory-1,2.0,0.0,0.0
NCF1,0.005228722906405681,0.0007604033310151816,0.0026676485776515736,0.008573422936085763,-0.0007906221321136758,Trajectory-2,0.0,4.0,0.0
NEGR1,-7.505817377577338e-05,0.0010706321537729418,-0.001697493634441127,0.0038205979643843977,-0.0003331501299094881,Trajectory-3,0.0,0.0,262.0
NEIL1,-0.0003464463651660056,0.00032966988302108224,0.00708255933472657,-0.0021611449027799756,0.0003946406954268323,Trajectory-3,0.0,0.0,54.0
NFE2,-0.0010194142460023218,-2.034166766246726e-05,-0.00536657067069467,-0.0004960999853128149,-0.005059162509569401,Other,0.0,0.0,0.0
NHLH1,-0.00030946998200289815,0.00025316967030526114,0.005215914500215315,-0.0011323338324210977,-0.0006306469215064936,Trajectory-3,0.0,0.0,82.0
NID2,-0.00029263961967488056,0.0003677318764813324,0.008333730132829634,-0.002677874677757926,0.0008999310544890636,Trajectory-3,0.0,0.0,16.0
NINJ1,-0.0007931364461841817,0.000975376067068777,-0.004343428858559947,0.00024974160075568055,0.00033454431160034117,Trajectory-3,0.0,0.0,276.0
NKAPL,-0.0008051132191663911,0.0003259130270463036,-0.0038988028453404346,0.0005034962455667739,-0.0041268334249042575,Trajectory-3,0.0,0.0,277.0
NKD2,-0.0001748314319223129,0.0007049803464084875,0.002747550002197283,0.0009757911411145439,-0.00041112189557600466,Trajectory-3,0.0,0.0,139.0
NNMT,-0.0005657919087870149,0.00017486984503400522,0.00341579194267373,-0.0012021230356623136,-0.0011060939027448574,Trajectory-3,0.0,0.0,99.0
NPPC,-0.00033931915107538195,0.00047609742885057477,0.005523147903229513,-0.0011145874852932422,8.245514800168924e-05,Trajectory-3,0.0,0.0,83.0
NPTX1,-0.0002964550071193086,0.000395633756105472,0.007931539011119005,-0.0024209421140611253,0.0007733466610747243,Trajectory-3,0.0,0.0,37.0
NPTX2,-0.00022913141646341937,0.0008180808493508117,0.0023014138028116865,0.00038669140119615766,0.0006426155533499037,Trajectory-3,0.0,0.0,135.0
NPY,-0.000330804342981096,0.00032916557697638206,0.007144302307054061,-0.0021421793000851452,0.0003727066463469392,Trajectory-3,0.0,0.0,53.0
NR4A2,-0.0009339661614018636,0.0002337282464378545,-0.004995662364378445,0.00023079320127994133,-0.004770786780464466,Trajectory-3,0.0,0.0,315.0
NRN1,-0.00031866144780535007,0.00044500250144062877,0.007070347664401363,-0.002009990231555609,0.0006433775917115024,Trajectory-3,0.0,0.0,56.0
NUPR1,-0.00029633891528440176,0.00032374795622169936,0.008535385786595866,-0.002800329048915072,0.0008303259633974636,Trajectory-3,0.0,0.0,3.0
OTUD1,-0.0005814778103631883,0.0007476857116780761,-0.002645952268732855,0.002401167985020537,-0.0022821415272953646,Trajectory-3,0.0,0.0,271.0
P2RY14,0.007666859502820965,0.0005828586650261885,0.0034465035116579158,0.008980455372749774,-0.0006900028253052788,Trajectory-2,0.0,9.0,0.0
P4HA2,-0.00028922616673819374,0.00033830290117052965,0.008113483000515736,-0.0025249809151933417,0.0006955436114670661,Trajectory-3,0.0,0.0,28.0
PAG1,-0.0003255962528678964,0.000848225639999525,-0.000807043973996232,0.002313259346647349,-0.0011202805425317554,Trajectory-3,0.0,0.0,220.0
PAX5,-0.0003161330198249777,0.0003842322046880823,0.007718024239619851,-0.002353177521517241,0.0007346116175788594,Trajectory-3,0.0,0.0,44.0
PCDH17,-0.0010314639632982862,0.0010798214534014146,-0.0055450895664981275,-0.003493269907479903,0.006136464026125681,Other,0.0,0.0,0.0
PCDH9,-0.00102270885144245,0.0010463087815785533,-0.005869109492245476,-0.0029298246586644647,0.0049090171337266165,Other,0.0,0.0,0.0
PCSK1N,-0.0011192451973040065,-0.0024583723831604017,-0.002812642063459062,-0.0019017809728205286,-0.005891602865896158,Other,0.0,0.0,0.0
PDE4B,-0.0005759037526670364,0.0009966489483801341,-0.00291483217972826,0.0017718759866164953,-0.0003537090475481356,Trajectory-3,0.0,0.0,267.0
PDE8B,-0.0008677390530172768,0.0009014098350237047,-0.004611379501017275,-0.0007224038763648633,0.0006935154256102545,Other,0.0,0.0,0.0
PDZRN4,-0.0010078484001347077,0.0010264886842626963,-0.005187759234402454,-0.003140987365611407,0.005359326294196157,Other,0.0,0.0,0.0
PF4,-0.0006656674523287245,0.0006983580289338946,0.0007688454548090194,-0.0016225395122129477,0.0009934461614645828,Trajectory-3,0.0,0.0,123.0
PHLDB2,-0.0010797778983220342,0.001097527605678761,-0.006410652928724884,-0.0039020137990765386,0.006887438700927208,Other,0.0,0.0,0.0
PHYHIP,-0.002166526892632033,-0.022867420897723218,0.001521848064507734,-0.002290400522701542,-0.010733359533795554,Trajectory-1,11.0,0.0,0.0
PIK3AP1,-9.142255519930526e-05,0.0009325286643364088,-0.001476080895361594,0.004689547914046528,-0.001575252642076533,Trajectory-3,0.0,0.0,273.0
PIK3IP1,-0.0010352229284661223,0.0010086517228734488,-0.005768043883119032,-0.003022671671055848,0.004687424515159172,Other,0.0,0.0,0.0
PLD4,0.0018524183829306301,0.001121357201306556,0.0002379430992767157,0.010088466335929289,-0.00033169880916132736,Trajectory-3,0.0,0.0,282.0
PLEK,-0.0004097990242315684,0.0011068938108431657,-0.003259608624080124,0.0033777783054200197,-0.00014560951736175578,Trajectory-3,0.0,0.0,310.0
PLXNA2,-0.0006302281298643184,-0.0008937779770382972,0.003905947407985176,-0.001611526082528712,-0.003054717767480158,Trajectory-3,0.0,0.0,95.0
PMAIP1,-0.0006210708604715908,0.0008888502563540974,-0.0037386151680867557,0.002263076692621837,-0.0018152331607106437,Trajectory-3,0.0,0.0,312.0
PNLDC1,-0.0005678864527248799,0.0008573829771665065,0.00019536885828710476,0.0003461295455948802,0.0004419353456048376,Trajectory-3,0.0,0.0,164.0
POU2AF1,-0.0003425295726681786,0.0003089703840501186,0.0073292352653281725,-0.002225586290540099,0.0004342949745858047,Trajectory-3,0.0,0.0,48.0
POU2F2,-0.0004398505740758496,0.0010674048178045956,-0.003262328457826739,0.003063898594990999,-0.00031885819639784345,Trajectory-3,0.0,0.0,306.0
PPBP,-0.000683522832025888,0.0005058667481007374,-0.0013776558642008463,2.1767793264637758e-05,-0.002050942976374878,Trajectory-3,0.0,0.0,187.0
PPP1R18,-0.0005917138139371555,0.000987304522656637,-0.0035517101679015707,0.0014827713640735022,-0.0004756282839218554,Trajectory-3,0.0,0.0,286.0
PPP3CC,-0.0006393839873894587,0.0006047756359949975,-0.0023197168684532896,0.0009506942078079888,-0.0025573151783519097,Trajectory-3,0.0,0.0,229.0
PRCD,-0.0003324833302299461,0.000516751676259567,0.0062668657775633695,-0.00175311817246429,0.0007232864698826247,Trajectory-3,0.0,0.0,70.0
PRKCE,0.00021339717029569922,0.0010125941180813445,0.00012366734349042815,0.004808683519252991,-0.0003909104190444094,Trajectory-3,0.0,0.0,222.0
PRKG2,-0.0010977587828418815,0.0007614947389299583,-0.0061099662225645585,-0.003365258458567726,0.003703899420312623,Other,0.0,0.0,0.0
PRSS2,-0.0009770207542039628,0.0011436667377974386,-0.00550701636817517,-0.002687046759954771,0.005362404813387041,Other,0.0,0.0,0.0
PRTN3,0.000617447192282641,0.00139639789649438,0.004419631015692298,0.03623340024901118,0.008019416898318652,Trajectory-3,0.0,0.0,320.0
PSD3,-0.000448711231436126,0.0007272394751256524,0.0019003321329540985,3.126648810752767e-05,-1.1973127609414106e-05,Trajectory-3,0.0,0.0,141.0
PTCRA,0.048221168032053376,-0.002519270734908139,-2.284994523503995e-06,0.004787082736724813,-0.0006453919695995388,Trajectory-2,0.0,23.0,0.0
PTGDR,-0.0006528444226157011,0.0008662252653553539,-0.0006011083657233683,-0.00048599494325797456,0.000886416679314073,Trajectory-3,0.0,0.0,165.0
PTPRE,6.451720082861645e-05,0.0010227039997482755,-0.001152196582318883,0.0045068550824736405,-0.0008833974969984129,Trajectory-3,0.0,0.0,260.0
PWAR6,-0.0009165021135397174,-7.087884574160627e-05,-0.004566202386314814,0.0002975043510238004,-0.006031252196056883,Trajectory-3,0.0,0.0,309.0
PXDN,-0.0005447064659076889,0.0008907507695239003,-0.0012897484875789215,0.0012128734687379163,-0.0004264286285696337,Trajectory-3,0.0,0.0,209.0
